model,horizon,regime,meta_model,position_sizing,cost_bps,cagr,annual_volatility,sharpe,sortino,max_drawdown,cost_drag,turnover,number_of_trades,gross_cagr
ridge,20,none,none,prediction_magnitude,20,-0.0180338268121627,0.0338312474863886,-0.5210045322452226,-0.7791722931465536,-0.0731809208217639,0.0419325476190476,0.0257909677419354,9994.0,-0.004552622037214
ridge,20,none,none,prediction_magnitude,50,-0.0369967578431363,0.0338283382265333,-1.0974291623850143,-1.6290438829480691,-0.1142592782858621,0.1018965476190476,0.0257909677419354,9994.0,-0.004552622037214
ridge,20,hard,none,equal,5,-0.0022769937485006,0.0062631363550933,-0.3608402191523848,-0.4961209844256478,-0.0126608924412947,0.0021882539682539,0.0047225806451612,1830.0,-0.001566819062631
ridge,20,hard,none,equal,10,-0.0028705147690308,0.0062633375879275,-0.4558331107278174,-0.6265745971776374,-0.0132519641222694,0.0040182539682539,0.0047225806451612,1830.0,-0.001566819062631
ridge,20,hard,none,equal,20,-0.0040565023905168,0.0062638019154391,-0.6457942050903016,-0.887463704990231,-0.0150053430981373,0.0076782539682539,0.0047225806451612,1830.0,-0.001566819062631
ridge,20,hard,none,equal,50,-0.0076060448096081,0.0062656896093596,-1.21541257568684,-1.6690650868869552,-0.0239744490955838,0.0186582539682539,0.0047225806451612,1830.0,-0.001566819062631
ridge,20,hard,none,inverse_volatility,5,-0.0022769937485006,0.0062631363550933,-0.3608402191523848,-0.4961209844256478,-0.0126608924412947,0.0021882539682539,0.0047225806451612,1830.0,-0.001566819062631
ridge,20,hard,none,inverse_volatility,10,-0.0028705147690308,0.0062633375879275,-0.4558331107278175,-0.6265745971776376,-0.0132519641222694,0.0040182539682539,0.0047225806451612,1830.0,-0.001566819062631
ridge,20,hard,none,inverse_volatility,20,-0.0040565023905168,0.0062638019154391,-0.6457942050903016,-0.887463704990231,-0.0150053430981373,0.0076782539682539,0.0047225806451612,1830.0,-0.001566819062631
ridge,20,hard,none,inverse_volatility,50,-0.0076060448096081,0.0062656896093596,-1.21541257568684,-1.6690650868869552,-0.0239744490955838,0.0186582539682539,0.0047225806451612,1830.0,-0.001566819062631
ridge,20,hard,none,prediction_magnitude,5,-0.0022769937485006,0.0062631363550933,-0.3608402191523848,-0.4961209844256478,-0.0126608924412947,0.0021882539682539,0.0047225806451612,1830.0,-0.001566819062631
ridge,20,hard,none,prediction_magnitude,10,-0.0028705147690308,0.0062633375879275,-0.4558331107278175,-0.6265745971776376,-0.0132519641222694,0.0040182539682539,0.0047225806451612,1830.0,-0.001566819062631
ridge,20,hard,none,prediction_magnitude,20,-0.0040565023905168,0.0062638019154391,-0.6457942050903016,-0.887463704990231,-0.0150053430981373,0.0076782539682539,0.0047225806451612,1830.0,-0.001566819062631
ridge,20,hard,none,prediction_magnitude,50,-0.0076060448096081,0.0062656896093596,-1.21541257568684,-1.6690650868869552,-0.0239744490955838,0.0186582539682539,0.0047225806451612,1830.0,-0.001566819062631
xgboost,20,none,none,equal,5,-0.0172748632337347,0.0286726384738014,-0.5934093544315656,-0.8592281324063367,-0.102952429669255,0.0117379841269841,0.0253316129032258,9816.0,-0.013516686912338
xgboost,20,none,none,equal,10,-0.0204067219432712,0.028671653387184,-0.7047516527744677,-1.0189648544045924,-0.1073089615106839,0.0215539841269841,0.0253316129032258,9816.0,-0.013516686912338
xgboost,20,none,none,equal,20,-0.0266406499168572,0.0286698106811571,-0.9274550801789356,-1.3372351112502652,-0.1159588286845106,0.0411859841269841,0.0253316129032258,9816.0,-0.013516686912338
xgboost,20,none,none,equal,50,-0.045106368138382,0.0286653025787205,-1.5956803802518176,-2.2830712743371384,-0.149583746148701,0.1000819841269841,0.0253316129032258,9816.0,-0.013516686912338
xgboost,20,none,none,inverse_volatility,5,-0.0172748632337347,0.0286726384738014,-0.5934093544315658,-0.859228132406337,-0.102952429669255,0.0117379841269841,0.0253316129032258,9816.0,-0.013516686912338
xgboost,20,none,none,inverse_volatility,10,-0.0204067219432712,0.028671653387184,-0.7047516527744677,-1.0189648544045922,-0.1073089615106839,0.0215539841269841,0.0253316129032258,9816.0,-0.013516686912338
xgboost,20,none,none,inverse_volatility,20,-0.0266406499168572,0.0286698106811571,-0.9274550801789356,-1.3372351112502654,-0.1159588286845106,0.0411859841269841,0.0253316129032258,9816.0,-0.013516686912338
xgboost,20,none,none,inverse_volatility,50,-0.045106368138382,0.0286653025787205,-1.5956803802518182,-2.2830712743371393,-0.149583746148701,0.1000819841269841,0.0253316129032258,9816.0,-0.013516686912338
xgboost,20,none,none,prediction_magnitude,5,-0.0172748632337347,0.0286726384738014,-0.5934093544315658,-0.859228132406337,-0.102952429669255,0.0117379841269841,0.0253316129032258,9816.0,-0.013516686912338
xgboost,20,none,none,prediction_magnitude,10,-0.0204067219432712,0.028671653387184,-0.7047516527744677,-1.0189648544045922,-0.1073089615106839,0.0215539841269841,0.0253316129032258,9816.0,-0.013516686912338
xgboost,20,none,none,prediction_magnitude,20,-0.0266406499168572,0.0286698106811571,-0.9274550801789356,-1.3372351112502654,-0.1159588286845106,0.0411859841269841,0.0253316129032258,9816.0,-0.013516686912338
xgboost,20,none,none,prediction_magnitude,50,-0.045106368138382,0.0286653025787205,-1.5956803802518182,-2.2830712743371393,-0.149583746148701,0.1000819841269841,0.0253316129032258,9816.0,-0.013516686912338
xgboost,20,hard,none,equal,5,-0.0033647552773266,0.0048875958583349,-0.6871428508920395,-0.907075773176802,-0.0169622859148093,0.0019606944444444,0.0042322580645161,1640.0,-0.002729147518806
xgboost,20,hard,none,equal,10,-0.0038960918846798,0.0048876745643875,-0.7962357184312872,-1.051282376929452,-0.0177474577129094,0.0036006944444444,0.0042322580645161,1640.0,-0.002729147518806
xgboost,20,hard,none,equal,20,-0.0049579192985396,0.0048879337955935,-1.0143897826442194,-1.3397713608557384,-0.0201431003344511,0.0068806944444444,0.0042322580645161,1640.0,-0.002729147518806
xgboost,20,hard,none,equal,50,-0.0081366458491141,0.004889525784075,-1.668435254771642,-2.204073305540028,-0.0282639514816097,0.0167206944444444,0.0042322580645161,1640.0,-0.002729147518806
xgboost,20,hard,none,inverse_volatility,5,-0.0033647552773266,0.0048875958583349,-0.6871428508920395,-0.907075773176802,-0.0169622859148093,0.0019606944444444,0.0042322580645161,1640.0,-0.002729147518806
xgboost,20,hard,none,inverse_volatility,10,-0.0038960918846798,0.0048876745643875,-0.7962357184312873,-1.0512823769294524,-0.0177474577129094,0.0036006944444444,0.0042322580645161,1640.0,-0.002729147518806
xgboost,20,hard,none,inverse_volatility,20,-0.0049579192985396,0.0048879337955935,-1.0143897826442194,-1.3397713608557384,-0.0201431003344511,0.0068806944444444,0.0042322580645161,1640.0,-0.002729147518806
xgboost,20,hard,none,inverse_volatility,50,-0.0081366458491141,0.004889525784075,-1.668435254771642,-2.204073305540028,-0.0282639514816097,0.0167206944444444,0.0042322580645161,1640.0,-0.002729147518806
xgboost,20,hard,none,prediction_magnitude,5,-0.0033647552773266,0.0048875958583349,-0.6871428508920395,-0.907075773176802,-0.0169622859148093,0.0019606944444444,0.0042322580645161,1640.0,-0.002729147518806
xgboost,20,hard,none,prediction_magnitude,10,-0.0038960918846798,0.0048876745643875,-0.7962357184312873,-1.0512823769294524,-0.0177474577129094,0.0036006944444444,0.0042322580645161,1640.0,-0.002729147518806
xgboost,20,hard,none,prediction_magnitude,20,-0.0049579192985396,0.0048879337955935,-1.0143897826442194,-1.3397713608557384,-0.0201431003344511,0.0068806944444444,0.0042322580645161,1640.0,-0.002729147518806
xgboost,20,hard,none,prediction_magnitude,50,-0.0081366458491141,0.004889525784075,-1.668435254771642,-2.204073305540028,-0.0282639514816097,0.0167206944444444,0.0042322580645161,1640.0,-0.002729147518806
lightgbm,20,none,none,equal,5,-0.0158771581780087,0.0263303947652125,-0.5946642843475762,-0.8384463137996961,-0.0945341103418139,0.0117709444444444,0.0254038709677419,9844.0,-0.0121030628958559
lightgbm,20,none,none,equal,10,-0.0190223920878073,0.0263296028340232,-0.7162520916270932,-1.0088071419611624,-0.0988584230875405,0.0216149444444444,0.0254038709677419,9844.0,-0.0121030628958559
lightgbm,20,none,none,equal,20,-0.0252828581506081,0.0263281552813514,-0.959444682527493,-1.3490768265346067,-0.1076045474494915,0.0413029444444444,0.0254038709677419,9844.0,-0.0121030628958559
lightgbm,20,none,none,equal,50,-0.0438265146134342,0.0263249033496508,-1.6891129455050178,-2.3597524006311765,-0.1459519929633612,0.1003669444444444,0.0254038709677419,9844.0,-0.0121030628958559
lightgbm,20,none,none,inverse_volatility,5,-0.0158771581780087,0.0263303947652125,-0.5946642843475761,-0.8384463137996957,-0.0945341103418139,0.0117709444444444,0.0254038709677419,9844.0,-0.0121030628958561
lightgbm,20,none,none,inverse_volatility,10,-0.0190223920878073,0.0263296028340232,-0.7162520916270929,-1.008807141961162,-0.0988584230875405,0.0216149444444444,0.0254038709677419,9844.0,-0.0121030628958561
lightgbm,20,none,none,inverse_volatility,20,-0.0252828581506081,0.0263281552813514,-0.959444682527493,-1.3490768265346065,-0.1076045474494915,0.0413029444444444,0.0254038709677419,9844.0,-0.0121030628958561
lightgbm,20,none,none,inverse_volatility,50,-0.0438265146134343,0.0263249033496508,-1.6891129455050178,-2.3597524006311765,-0.1459519929633614,0.1003669444444444,0.0254038709677419,9844.0,-0.0121030628958561
lightgbm,20,none,none,prediction_magnitude,5,-0.0158771581780087,0.0263303947652125,-0.5946642843475761,-0.8384463137996957,-0.0945341103418139,0.0117709444444444,0.0254038709677419,9844.0,-0.0121030628958561
lightgbm,20,none,none,prediction_magnitude,10,-0.0190223920878073,0.0263296028340232,-0.7162520916270929,-1.008807141961162,-0.0988584230875405,0.0216149444444444,0.0254038709677419,9844.0,-0.0121030628958561
lightgbm,20,none,none,prediction_magnitude,20,-0.0252828581506081,0.0263281552813514,-0.959444682527493,-1.3490768265346065,-0.1076045474494915,0.0413029444444444,0.0254038709677419,9844.0,-0.0121030628958561
lightgbm,20,none,none,prediction_magnitude,50,-0.0438265146134343,0.0263249033496508,-1.6891129455050178,-2.3597524006311765,-0.1459519929633614,0.1003669444444444,0.0254038709677419,9844.0,-0.0121030628958561
lightgbm,20,hard,none,equal,5,-0.0046847575207946,0.0048786377582039,-0.9600704944433638,-1.327667478493061,-0.0204670286848346,0.0019804444444444,0.0042735483870967,1656.0,-0.0040435925579891
lightgbm,20,hard,none,equal,10,-0.0052205686141225,0.0048786933977619,-1.0704307148915644,-1.4801311790279033,-0.0218237672149693,0.0036364444444444,0.0042735483870967,1656.0,-0.0040435925579891
lightgbm,20,hard,none,equal,20,-0.0062913295185534,0.0048789010714488,-1.2911180945878145,-1.7843818274556824,-0.0245316192662826,0.0069484444444444,0.0042735483870967,1656.0,-0.0040435925579891
lightgbm,20,hard,none,equal,50,-0.0094967329932772,0.0048802950442875,-1.9527589928915807,-2.69211620318047,-0.0326103613089902,0.0168844444444444,0.0042735483870967,1656.0,-0.0040435925579891
lightgbm,20,hard,none,inverse_volatility,5,-0.0046847575207946,0.0048786377582039,-0.9600704944433638,-1.327667478493061,-0.0204670286848346,0.0019804444444444,0.0042735483870967,1656.0,-0.0040435925579891
lightgbm,20,hard,none,inverse_volatility,10,-0.0052205686141225,0.0048786933977619,-1.0704307148915644,-1.4801311790279033,-0.0218237672149693,0.0036364444444444,0.0042735483870967,1656.0,-0.0040435925579891
lightgbm,20,hard,none,inverse_volatility,20,-0.0062913295185534,0.0048789010714488,-1.2911180945878145,-1.7843818274556824,-0.0245316192662826,0.0069484444444444,0.0042735483870967,1656.0,-0.0040435925579891
lightgbm,20,hard,none,inverse_volatility,50,-0.0094967329932772,0.0048802950442875,-1.9527589928915807,-2.69211620318047,-0.0326103613089902,0.0168844444444444,0.0042735483870967,1656.0,-0.0040435925579891
lightgbm,20,hard,none,prediction_magnitude,5,-0.0046847575207946,0.0048786377582039,-0.9600704944433638,-1.327667478493061,-0.0204670286848346,0.0019804444444444,0.0042735483870967,1656.0,-0.0040435925579891
lightgbm,20,hard,none,prediction_magnitude,10,-0.0052205686141225,0.0048786933977619,-1.0704307148915644,-1.4801311790279033,-0.0218237672149693,0.0036364444444444,0.0042735483870967,1656.0,-0.0040435925579891
lightgbm,20,hard,none,prediction_magnitude,20,-0.0062913295185534,0.0048789010714488,-1.2911180945878145,-1.7843818274556824,-0.0245316192662826,0.0069484444444444,0.0042735483870967,1656.0,-0.0040435925579891
lightgbm,20,hard,none,prediction_magnitude,50,-0.0094967329932772,0.0048802950442875,-1.9527589928915807,-2.69211620318047,-0.0326103613089902,0.0168844444444444,0.0042735483870967,1656.0,-0.0040435925579891
ridge,20,none,triple_barrier_lgbm_p>0.50,equal,5,0.0008412788981404518,0.0030482915290813498,0.27739105783450163,0.1938707367385186,-0.005823363766255141,0.001156468253968254,0.0006972543352601157,984.0,0.0009466562474176321
ridge,20,none,triple_barrier_lgbm_p>0.50,equal,10,0.0007533564231874124,0.003047846347450694,0.2486066156946613,0.1735244748803681,-0.00593272891807739,0.0021214682539682536,0.0006972543352601157,984.0,0.0009466562474176321
ridge,20,none,triple_barrier_lgbm_p>0.50,equal,20,0.0005775341258005273,0.0030470957223633797,0.19100373803159962,0.13293077396532185,-0.006151423786735943,0.004051468253968254,0.0006972543352601157,984.0,0.0009466562474176321
ridge,20,none,triple_barrier_lgbm_p>0.50,equal,50,5.024840818235177e-05,0.0030459627998709804,0.018018078112175182,0.01247620987395857,-0.007889100245635716,0.009841468253968255,0.0006972543352601157,984.0,0.0009466562474176321
ridge,20,none,triple_barrier_lgbm_p>0.55,equal,5,0.0010228472746034445,0.002681327340800369,0.38261573112739805,0.2714071208611582,-0.005114650234450568,0.0011253095238095239,0.0006784682080924856,958.0,0.0011254033858283385
ridge,20,none,triple_barrier_lgbm_p>0.55,equal,10,0.0009372785310082232,0.002680688760900361,0.35081693943339387,0.248617592393134,-0.0052240919267160235,0.0020643095238095234,0.0006784682080924856,958.0,0.0011254033858283385
ridge,20,none,triple_barrier_lgbm_p>0.55,equal,20,0.0007661624896113661,0.0026795641422812893,0.2871575365903225,0.20325998190321812,-0.005442939851928896,0.003942309523809524,0.0006784682080924856,958.0,0.0011254033858283385
ridge,20,none,triple_barrier_lgbm_p>0.55,equal,50,0.0002529858897750703,0.002677412661787557,0.09581454386043811,0.06758824311598698,-0.006124198870733011,0.009576309523809525,0.0006784682080924856,958.0,0.0011254033858283385
ridge,20,none,triple_barrier_lgbm_p>0.60,equal,5,0.0009646271318368704,0.0018670229143656523,0.5173498876791144,0.41487864004483627,-0.002360237221769812,0.0005914603174603175,0.0003569364161849711,502.0,0.0010185249780525485
ridge,20,none,triple_barrier_lgbm_p>0.60,equal,10,0.0009196127405048937,0.0018660562112319315,0.493516808903692,0.39517661383030694,-0.0023841825063058986,0.0010854603174603175,0.0003569364161849711,502.0,0.0010185249780525485
ridge,20,none,triple_barrier_lgbm_p>0.60,equal,20,0.0008295898110299849,0.0018642262166493374,0.44575176676629286,0.3560741550687864,-0.0024320714469742155,0.0020734603174603176,0.0003569364161849711,502.0,0.0010185249780525485
ridge,20,none,triple_barrier_lgbm_p>0.60,equal,50,0.0005595678422583017,0.0018595670174771164,0.30175744881136074,0.23937729479160705,-0.0025757252425842037,0.005037460317460318,0.0003569364161849711,502.0,0.0010185249780525485
ridge,20,none,triple_barrier_lgbm_p>0.65,equal,5,1.491161162658905e-05,0.00011581069809199086,0.12881542435978124,0.03086128706936084,-0.00023468943248139418,1.6777777777777776e-05,1.0115606936416185e-05,14.0,1.6439100368748072e-05
ridge,20,none,triple_barrier_lgbm_p>0.65,equal,10,1.3637015162659694e-05,0.0001159131577056773,0.11770568601691728,0.028303796348709748,-0.00023468943248139418,3.077777777777778e-05,1.0115606936416185e-05,14.0,1.6439100368748072e-05
ridge,20,none,triple_barrier_lgbm_p>0.65,equal,20,1.1087823284627873e-05,0.00011615057585912805,0.0955182935262657,0.02312751423658019,-0.00023468943248128316,5.877777777777778e-05,1.0115606936416185e-05,14.0,1.6439100368748072e-05
ridge,20,none,triple_barrier_lgbm_p>0.65,equal,50,3.440256049591639e-06,0.00011712017955339702,0.02943221200113309,0.007274088310348001,-0.00023468943248128316,0.0001427777777777778,1.0115606936416185e-05,14.0,1.6439100368748072e-05
ridge,20,none,triple_barrier_lgbm_p>0.70,equal,5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
ridge,20,none,triple_barrier_lgbm_p>0.70,equal,10,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
ridge,20,none,triple_barrier_lgbm_p>0.70,equal,20,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
ridge,20,none,triple_barrier_lgbm_p>0.70,equal,50,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
